locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  , Fu&LiD_Reptot , locus , samp_sizetot_NMX , SynSitestot_NMX , theta_syntot_NMX , S_Syntot_NMX ,  S_Syn_freq_NMX> , D_Syntot_NMX  , pi_Syntot_NMX  , pi_JC_Syntot_NMX  , Dxy_Syntot_NMX  , Dxy_JC_Syntot_NMX , SynSites_4-foldtot_NMX  , D_4-foldtot_NMX , D_JC_4-foldtot_NMX , TajD_Syntot_NMX  , Fu&LiD_Syntot_NMX ,, RepSitestot_NMX  , theta_reptot_NMX , S_Reptot_NMX  , S_Rep_freq_NMX> , D_Reptot_NMX  , pi_Reptot_NMX  , pi_JC_Reptot_NMX  , Dxy_Reptot_NMX  , Dxy_JC_Reptot_NMX  , TajD_Reptot_NMX  , Fu&LiD_Reptot_NMX , samp_sizetot_NMY , SynSitestot_NMY , theta_syntot_NMY , S_Syntot_NMY ,  S_Syn_freq_NMY> , D_Syntot_NMY  , pi_Syntot_NMY  , pi_JC_Syntot_NMY  , Dxy_Syntot_NMY  , Dxy_JC_Syntot_NMY , SynSites_4-foldtot_NMY  , D_4-foldtot_NMY , D_JC_4-foldtot_NMY , TajD_Syntot_NMY  , Fu&LiD_Syntot_NMY ,, RepSitestot_NMY  , theta_reptot_NMY , S_Reptot_NMY  , S_Rep_freq_NMY> , D_Reptot_NMY  , pi_Reptot_NMY  , pi_JC_Reptot_NMY  , Dxy_Reptot_NMY  , Dxy_JC_Reptot_NMY  , TajD_Reptot_NMY  , Fu&LiD_Reptot_NMY samp_sizetot_TMX , SynSitestot_TMX , theta_syntot_TMX , S_Syntot_TMX ,  S_Syn_freq_TMX> , D_Syntot_TMX  , pi_Syntot_TMX  , pi_JC_Syntot_TMX  , Dxy_Syntot_TMX  , Dxy_JC_Syntot_TMX , SynSites_4-foldtot_TMX  , D_4-foldtot_TMX , D_JC_4-foldtot_TMX , TajD_Syntot_TMX  , Fu&LiD_Syntot_TMX ,, RepSitestot_TMX  , theta_reptot_TMX , S_Reptot_TMX  , S_Rep_freq_TMX> , D_Reptot_TMX  , pi_Reptot_TMX  , pi_JC_Reptot_TMX  , Dxy_Reptot_TMX  , Dxy_JC_Reptot_TMX  , TajD_Reptot_TMX  , Fu&LiD_Reptot_TMX samp_sizetot_TMY , SynSitestot_TMY , theta_syntot_TMY , S_Syntot_TMY ,  S_Syn_freq_TMY> , D_Syntot_TMY  , pi_Syntot_TMY  , pi_JC_Syntot_TMY  , Dxy_Syntot_TMY  , Dxy_JC_Syntot_TMY , SynSites_4-foldtot_TMY  , D_4-foldtot_TMY , D_JC_4-foldtot_TMY , TajD_Syntot_TMY  , Fu&LiD_Syntot_TMY ,, RepSitestot_TMY  , theta_reptot_TMY , S_Reptot_TMY  , S_Rep_freq_TMY> , D_Reptot_TMY  , pi_Reptot_TMY  , pi_JC_Reptot_TMY  , Dxy_Reptot_TMY  , Dxy_JC_Reptot_TMY  , TajD_Reptot_TMY  , Fu&LiD_Reptot_TMY 
Locus_11255_Transcri,14,113.8333333,0.005524782,2,,1,0.009460525,0.009520699,0.017569546,0.01777861,70.33333333,0,0,1.933043811,,,423.1666667,0.000743093,1,,0,0.000337591,0.000337667,0.000168795,0.000168814,-1.155241342,Locus_11255_Transcri,4,113.8333333,0.004791694,1,,0,0.004392387,0.004405299,0.00658858,0.00661769,70.33333333,0,0,-0.612372436,,,423.1666667,0,0,,0,0,0,0,0,,Locus_11255_Transcri,4,113.8333333,0,0,,3,0,0,0.026354319,0.026828494,70.33333333,0.028436019,0.028989116,,,,423.1666667,0.001288983,1,,0,0.001181568,0.001182499,0.000590784,0.000591017,-0.612372436,Locus_11255_Transcri,3,113.8333333,0,0,,1,0,0,0.008784773,0.008836627,70.33333333,0,0,,,,423.1666667,0,0,,0,0,0,0,0,,Locus_11255_Transcri,3,113.8333333,0,0,,3,0,0,0.026354319,0.026828494,70.33333333,0.028436019,0.028989116,,,,423.1666667,0,0,,0,0,0,0,0,
Locus_11291_Transcri,22,208.1594203,0.031628231,24,,0,0.019507193,0.019765367,0.013101846,0.013217636,128.8985507,0,0,-1.447251141,,,676.8405797,0.007295345,18,,0,0.006063313,0.006087955,0.006984322,0.007017046,-0.6212381,Locus_11291_Transcri,5,207.9722222,0.039236009,17,,3,0.032696674,0.033430805,0.03077334,0.031422492,129.1666667,0.015483871,0.015645939,-1.224853386,,,677.0277778,0.00567185,8,,4,0.004726542,0.004741498,0.008271448,0.008317397,-1.174318476,Locus_11291_Transcri,5,208.4444444,0.013816631,6,,0,0.011513859,0.011603154,0.00575693,0.005779138,128.5,0,0,-1.145536104,,,676.5555556,0.002837904,4,,0,0.003547381,0.003555796,0.003251765,0.003258835,1.640698599,Locus_11291_Transcri,6,207.9761905,0.010528999,5,,2,0.010898683,0.010978647,0.016027476,0.016201209,129.1904762,0.007740509,0.007780729,0.196505139,,,677.0238095,0.000646884,1,,5,0.000492351,0.000492513,0.00763144,0.007670531,-0.933020529,Locus_11291_Transcri,6,208.6904762,0,0,,0,0,0,0,0,128.3333333,0,0,,,,676.3095238,0,0,,5,0,0,0.007393065,0.007429744,
Locus_11302_Transcri,20,81.50793651,0.006916372,2,,0,0.008717265,0.008768322,0.007974684,0.008017384,54.01587302,0,0,0.610505377,,,275.4920635,0.003069449,3,,0,0.002617326,0.002621904,0.002359415,0.002363134,-0.393411745,Locus_11302_Transcri,6,81.23809524,0,0,,1,0,0,0.012309496,0.012411631,53.66666667,0.01863354,0.01886892,,,,275.7619048,0.003176336,2,,1,0.002417544,0.002421449,0.004835089,0.004850742,-1.131972245,Locus_11302_Transcri,6,82,0,0,,0,0,0,0,0,54.66666667,0,0,,,,275,0,0,,0,0,0,0,0,,Locus_11302_Transcri,4,81.2,0.006717421,1,,1,0.008210181,0.008255449,0.018472906,0.018704211,53.6,0.018656716,0.018892687,1.632993162,,,275.8,0,0,,1,0,0,0.003625816,0.003634609,,Locus_11302_Transcri,4,82,0,0,,0,0,0,0,0,54.66666667,0,0,,,,275,0,0,,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locus_11392_Transcri,24,116.3133333,0.004604604,2,,0,0.001432911,0.001434282,0.000716456,0.000716798,77.62666667,0,0,-1.514691106,,,405.6866667,0.003300434,5,,0,0.003527746,0.003536069,0.003183902,0.00319068,0.199589371,Locus_11392_Transcri,6,115.8571429,0,0,,0,0,0,0,0,76.95238095,0,0,,,,406.1428571,0.00107833,1,,2,0.000820729,0.000821179,0.00533474,0.005353804,-0.933020529,Locus_11392_Transcri,6,117,0,0,,0,0,0,0,0,78.66666667,0,0,,,,405,0,0,,0,0,0,0,0,,Locus_11392_Transcri,6,115.8809524,0.007558726,2,,0,0.005753031,0.005775209,0.002876515,0.002882046,76.95238095,0,0,-1.131972245,,,406.1190476,0.003235181,3,,2,0.002954799,0.002960635,0.006566219,0.006595132,-0.447361477,Locus_11392_Transcri,6,117,0,0,,0,0,0,0,0,78.66666667,0,0,,,,405,0,0,,0,0,0,0,0,
Locus_11395_Transcri,24,65.66666667,0.012233988,3,,0,0.010262635,0.010333497,0.007614213,0.007653128,43,0,0,-0.405302265,,,210.3333333,0.001273162,1,,0,0.002411631,0.002415517,0.001980983,0.001983603,1.505038408,Locus_11395_Transcri,6,65.66666667,0,0,,0,0,0,0,0,43,0,0,,,,210.3333333,0,0,,0,0,0,0,0,,Locus_11395_Transcri,6,65.66666667,0.006669384,1,,0,0.008121827,0.008166124,0.010152284,0.010221623,43,0,0,0.850567552,,,210.3333333,0.002082201,1,,0,0.002535658,0.002539954,0.003169572,0.003176288,0.850567552,Locus_11395_Transcri,6,65.66666667,0.006669384,1,,0,0.005076142,0.005093398,0.002538071,0.002542375,43,0,0,-0.933020529,,,210.3333333,0,0,,0,0,0,0,0,,Locus_11395_Transcri,6,65.66666667,0.006669384,1,,1,0.005076142,0.005093398,0.017766497,0.017980313,43,0.023255814,0.023624,-0.933020529,,,210.3333333,0,0,,1,0,0,0.004754358,0.004769491,
Locus_11471_Transcri,18,129.7280702,0.008964459,4,,0,0.008615306,0.008665171,0.006423693,0.006451361,85.52631579,0,0,-0.116819149,,,428.2719298,0.000678857,1,,0,0.000488359,0.000488518,0.000259441,0.000259485,-0.528992631,Locus_11471_Transcri,6,129.8333333,0,0,,0,0,0,0,0,85.66666667,0,0,,,,428.1666667,0,0,,0,0,0,0,0,,Locus_11471_Transcri,6,129.547619,0.003380658,1,,1,0.00411689,0.004128231,0.012865282,0.012976904,85.28571429,0.011725293,0.011817915,0.850567552,,,428.452381,0.001022182,1,,0,0.00124479,0.001245824,0.000777994,0.000778398,0.850567552,Locus_11471_Transcri,3,129.8333333,0.010269576,2,,0,0.010269576,0.010340534,0.005134788,0.005152446,85.66666667,0,0,,,,428.1666667,0,0,,0,0,0,0,0,,Locus_11471_Transcri,3,129.8333333,0,0,,1,0,0,0.007702182,0.007742004,85.66666667,0.011673152,0.011764947,,,,428.1666667,0,0,,0,0,0,0,0,
Locus_11500_Transcri,22,176,0,0,,0,0,0,0,0,99.66666667,0,0,,,,625,0.000438914,1,,0,0.000145455,0.000145469,0.001527273,0.00152883,-1.162402043,Locus_11500_Transcri,6,176,0,0,,0,0,0,0,0,99.66666667,0,0,,,,625,0.00070073,1,,0,0.000533333,0.000533523,0.001333333,0.00133452,-0.933020529,Locus_11500_Transcri,6,176,0,0,,0,0,0,0,0,99.66666667,0,0,,,,625,0.00070073,1,,0,0.000533333,0.000533523,0.001333333,0.00133452,-0.933020529,Locus_11500_Transcri,5,176,0,0,,0,0,0,0,0,99.66666667,0,0,,,,625,0,0,,1,0,0,0.0016,0.001601709,,Locus_11500_Transcri,5,176,0,0,,0,0,0,0,0,99.66666667,0,0,,,,625,0,0,,1,0,0,0.0016,0.001601709,
Locus_11574_Transcri,24,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,,Locus_11574_Transcri,6,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,,Locus_11574_Transcri,6,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,,Locus_11574_Transcri,6,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,,Locus_11574_Transcri,6,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,
Locus_1159_Transcrip,20,118.9761905,0.007107379,3,,0,0.007476065,0.007513575,0.006303782,0.006330423,83.95238095,0,0,0.138547468,,,382.0238095,0.003689163,5,,0,0.002810516,0.002815796,0.003926457,0.003936771,-0.728760267,Locus_1159_Transcrip,6,119,0,0,,1,0,0,0.008403361,0.008450794,84,0,0,,,,382,0,0,,1,0,0,0.002617801,0.00262238,,Locus_1159_Transcrip,6,118.9285714,0,0,,0,0,0,0,0,83.85714286,0,0,,,,382.0714286,0.003438804,3,,0,0.003664236,0.003673217,0.003925967,0.003936279,0.338388809,Locus_1159_Transcrip,4,119,0.009167303,2,,1,0.008403361,0.008450794,0.016806723,0.016997895,84,0,0,-0.709896168,,,382,0.002855783,2,,1,0.002617801,0.00262238,0.006544503,0.006573223,-0.709896168,Locus_1159_Transcrip,4,119,0,0,,0,0,0,0,0,84,0,0,,,,382,0,0,,1,0,0,0.002617801,0.00262238,
Locus_11662_Transcri,24,245.3533333,0.012005839,11,,0,0.015786166,0.01595467,0.014434965,0.014575685,157,0,0,1.066435481,,,888.6466667,0.002712097,9,,0,0.003755099,0.003764531,0.003516583,0.003524853,1.260494211,Locus_11662_Transcri,6,245.2619048,0.001785667,1,,5,0.001359091,0.001360324,0.021065916,0.021367424,157,0.012738854,0.01284828,-0.933020529,,,888.7380952,0.000492784,1,,4,0.000375064,0.000375157,0.004688295,0.00470301,-0.933020529,Locus_11662_Transcri,6,245.3571429,0.001784974,1,,0,0.002173702,0.002176858,0.002717128,0.002722061,156.5714286,0,0,0.850567552,,,888.6428571,0.000985674,2,,0,0.001200332,0.001201294,0.001500415,0.001501918,1.031937488,Locus_11662_Transcri,6,245.2619048,0.00714267,4,,5,0.00788273,0.007924447,0.026502281,0.02698186,157,0.012738854,0.01284828,0.561681986,,,888.7380952,0.000985569,2,,4,0.000750127,0.000750503,0.004875827,0.004891745,-1.131972245,Locus_11662_Transcri,6,245.452381,0,0,,1,0,0,0.00407411,0.004085216,156.8571429,0,0,,,,888.547619,0,0,,2,0,0,0.002250864,0.002254249,
Locus_11708_Transcri,24,68.16,0.007857641,2,,0,0.006591481,0.006620617,0.00366784,0.003676838,48.48,0,0,-0.35434118,,,210.84,0.002540205,2,,0,0.002852634,0.002858072,0.002766711,0.002771827,0.270462627,Locus_11708_Transcri,6,68.28571429,0,0,,0,0,0,0,0,48.85714286,0,0,,,,210.7142857,0,0,,1,0,0,0.004745763,0.004760841,,Locus_11708_Transcri,6,68,0.006440532,1,,0,0.007843137,0.007884435,0.009803922,0.009868563,48,0,0,0.850567552,,,211,0,0,,0,0,0,0,0,,Locus_11708_Transcri,6,68.23809524,0,0,,0,0,0,0,0,48.71428571,0,0,,,,210.7619048,0.002077967,1,,1,0.001581563,0.001583233,0.005535472,0.005556001,-0.933020529,Locus_11708_Transcri,6,68,0.006440532,1,,0,0.007843137,0.007884435,0.004901961,0.00491805,48,0,0,0.850567552,,,211,0,0,,0,0,0,0,0,
Locus_11784_Transcri,6,333.2380952,0.009199709,7,,0,0.008602458,0.008652173,0.005501572,0.005521849,213.4285714,0,0,-0.377831205,,,1118.761905,0.002740255,7,,0,0.003039074,0.003045248,0.002234613,0.002237949,0.63464557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Locus_11784_Transcri,2,333.1666667,0.012006003,4,,0,0.012006003,0.012103137,0.006003002,0.006027154,213,0,0,,,,1118.833333,0.000893788,1,,0,0.000893788,0.000894321,0.000446894,0.000447027,,Locus_11784_Transcri,2,333.2777778,0,0,,2,0,0,0.006001,0.006025137,213.6666667,0.004680187,0.004694851,,,,1118.722222,0,0,,4,0,0,0.003575508,0.003584058,
Locus_11788_Transcri,24,277.3266667,0.011587277,12,,0,0.012698884,0.012807621,0.011118056,0.011201287,193.3333333,0,0,0.329121746,,,904.6733333,0.004440085,15,,0,0.005034246,0.005051217,0.004283314,0.004295592,0.472853861,Locus_11788_Transcri,6,277.6190476,0.001577544,1,,4,0.001921098,0.001923562,0.015608919,0.015773634,193.5238095,0.015501969,0.015664418,0.850567552,,,904.3809524,0.001452782,3,,5,0.001105729,0.001106545,0.006081508,0.006106299,-1.233111763,Locus_11788_Transcri,6,277.0952381,0.003161052,2,,0,0.003849459,0.003859371,0.003608868,0.003617578,193,0,0,1.031937488,,,904.9047619,0.00048398,1,,0,0.000368363,0.000368453,0.000184181,0.000184204,-0.933020529,Locus_11788_Transcri,6,277.547619,0.007889749,5,,4,0.006725573,0.00675591,0.019215922,0.019466377,193.5238095,0.015501969,0.015664418,-0.825819065,,,904.452381,0.001452668,3,,5,0.00132677,0.001327945,0.006633848,0.006663361,-0.447361477,Locus_11788_Transcri,6,276.8809524,0,0,,1,0,0,0.003611661,0.003620385,193,0.005181347,0.005199328,,,,905.1190476,0,0,,3,0,0,0.003314481,0.003321827,
Locus_11965_Transcri,24,196.3066667,0.013641331,10,,0,0.015485236,0.015647333,0.017192488,0.017392607,137.3333333,0,0,0.450979913,,,610.6933333,0.002630994,6,,0,0.003292765,0.003300014,0.003070281,0.003076582,0.760709141,Locus_11965_Transcri,6,196.2380952,0.004463519,2,,3,0.004416404,0.004429458,0.019534094,0.019792986,136.6666667,0.007317073,0.007353,-0.050017378,,,610.7619048,0.000717065,1,,3,0.000545766,0.000545965,0.005184781,0.005202785,-0.933020529,Locus_11965_Transcri,6,196.3095238,0.008923789,4,,0,0.011206792,0.011291364,0.012734991,0.012844351,138.0952381,0,0,1.386887692,,,610.6904762,0.000717149,1,,0,0.000873328,0.000873837,0.00109166,0.001092456,0.850567552,Locus_11965_Transcri,6,196.3095238,0.006692842,3,,3,0.005093996,0.005111374,0.021224985,0.021531108,136.8095238,0.007309433,0.007345284,-1.233111763,,,610.6904762,0.000717149,1,,3,0.00054583,0.000546029,0.005185387,0.005203396,-0.933020529,Locus_11965_Transcri,6,196.5,0.006686354,3,,2,0.005089059,0.005106403,0.012722646,0.012831793,138.6666667,0.007211538,0.007246433,-1.233111763,,,610.5,0,0,,0,0,0,0,0,
Locus_11988_Transcri,24,365.2133333,0.010265337,14,,0,0.016468437,0.016651934,0.018938702,0.019181922,225.4533333,0,0,2.116931362,,,1338.786667,0.00620072,31,,0,0.00935305,0.00941186,0.009897021,0.009962902,1.921124832,Locus_11988_Transcri,6,364.6904762,0.001200898,1,,11,0.000914017,0.000914575,0.030619573,0.031262162,224.0952381,0.022311942,0.022650557,-0.933020529,,,1339.309524,0.000327001,1,,21,0.000248884,0.000248926,0.015804163,0.015973055,-0.933020529,Locus_11988_Transcri,6,366.0714286,0.002392736,2,,0,0.002913821,0.002919496,0.003642276,0.003651149,227.6666667,0,0,1.031937488,,,1337.928571,0.000982017,3,,0,0.001195878,0.001196833,0.001245707,0.001246742,1.124139096,Locus_11988_Transcri,6,364.5952381,0.001201212,1,,11,0.001462809,0.001464238,0.031084699,0.031747243,223.952381,0.022326175,0.022665226,0.850567552,,,1339.404762,0.001961869,6,,21,0.002090481,0.0020934,0.01692294,0.017116786,0.375219196,Locus_11988_Transcri,6,366.1666667,0,0,,2,0,0,0.005461994,0.00548198,227.6666667,0.004392387,0.004405299,,,,1337.833333,0,0,,2,0,0,0.001494955,0.001496446,
Locus_11998_Transcri,24,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,,Locus_11998_Transcri,6,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,,Locus_11998_Transcri,6,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,,Locus_11998_Transcri,6,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,,Locus_11998_Transcri,6,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,
Locus_12091_Transcri,24,20.5,0.026125699,2,,0,0.050017674,0.05176359,0.046747967,0.048268402,13.33333333,0,0,2.010987516,,,66.5,0.008053787,2,,0,0.015582434,0.015746587,0.016290727,0.016470256,2.055616359,Locus_12091_Transcri,6,20.5,0,0,,1,0,0,0.048780488,0.05043917,13.33333333,0,0,,,,66.5,0,0,,2,0,0,0.030075188,0.030694821,,Locus_12091_Transcri,6,20.5,0.021363717,1,,0,0.02601626,0.026478205,0.032520325,0.03324644,13.33333333,0,0,0.850567552,,,66.5,0,0,,0,0,0,0,0,,Locus_12091_Transcri,6,20.5,0,0,,1,0,0,0.048780488,0.05043917,13.33333333,0,0,,,,66.5,0,0,,2,0,0,0.030075188,0.030694821,,Locus_12091_Transcri,6,20.5,0,0,,1,0,0,0.048780488,0.05043917,13.33333333,0.075,0.079020387,,,,66.5,0,0,,0,0,0,0,0,
Locus_12097_Transcri,24,301.7666667,0.011536229,13,,0,0.016136856,0.016312986,0.014083729,0.014217643,192.6133333,0,0,1.38351627,,,973.2333333,0.003576994,13,,0,0.004906698,0.004922819,0.00539439,0.005413883,1.289639042,Locus_12097_Transcri,6,302.4285714,0.001448131,1,,5,0.001763502,0.001765578,0.018737207,0.018975235,193.7619048,0.025804866,0.026259246,0.850567552,,,972.5714286,0,0,,7,0,0,0.007197415,0.007232173,,Locus_12097_Transcri,6,301.2380952,0.004361562,3,,0,0.005311413,0.00533031,0.006639267,0.006668828,191.047619,0,0,1.124139096,,,973.7619048,0.001799028,4,,0,0.001985427,0.00198806,0.002225048,0.002228355,0.561681986,Locus_12097_Transcri,6,302.4047619,0.004344735,3,,5,0.004188647,0.004200387,0.01928982,0.019542222,193.7619048,0.025804866,0.026259246,-0.185444715,,,972.5952381,0.000900593,2,,7,0.000959632,0.000960246,0.00788269,0.007924407,0.310634244,Locus_12097_Transcri,6,300.4285714,0.001457771,1,,2,0.001775242,0.001777346,0.008876209,0.008929151,190.3333333,0.00525394,0.005272429,0.850567552,,,974.5714286,0,0,,3,0,0,0.003078276,0.003084611,
Locus_12129_Transcri,24,114.3466667,0.014051398,6,,0,0.014670618,0.014816001,0.020770173,0.021063195,76.34666667,0,0,0.133277338,,,392.6533333,0.002045991,3,,0,0.000636694,0.000636964,0.000318347,0.000318415,-1.732532858,Locus_12129_Transcri,6,114.3333333,0,0,,3,0,0,0.026239067,0.026709054,76.33333333,0.026200873,0.026669477,,,,392.6666667,0,0,,0,0,0,0,0,,Locus_12129_Transcri,6,114.3809524,0.003828926,1,,0,0.004662781,0.004677336,0.005828476,0.005851242,76.38095238,0,0,0.850567552,,,392.6190476,0.001115474,1,,0,0.000848999,0.00084948,0.0004245,0.00042462,-0.933020529,Locus_12129_Transcri,6,114.3333333,0.007661041,2,,4,0.005830904,0.005853688,0.037900875,0.038892063,76.33333333,0.03930131,0.040368488,-1.131972245,,,392.6666667,0.002230677,2,,0,0.001697793,0.001699717,0.000848896,0.000849377,-1.131972245,Locus_12129_Transcri,6,114.3333333,0,0,,1,0,0,0.008746356,0.008797755,76.33333333,0.013100437,0.013216201,,,,392.6666667,0,0,,0,0,0,0,0,
Locus_1214_Transcrip,24,73.67333333,0.010904424,3,,0,0.00929485,0.009352927,0.008483395,0.008531739,50.85333333,0,0,-0.371270712,,,253.3266667,0.003171262,3,,0,0.00270316,0.002708044,0.006085686,0.006110511,-0.371270712,Locus_1214_Transcrip,6,73.78571429,0.005935515,1,,1,0.004517586,0.004531247,0.015811552,0.015980602,51.19047619,0.019534884,0.019793797,-0.933020529,,,253.2142857,0,0,,2,0,0,0.007898449,0.007940333,,Locus_1214_Transcrip,6,73.5,0,0,,0,0,0,0,0,50.33333333,0,0,,,,253.5,0.001727638,1,,0,0.002103879,0.002106835,0.002629849,0.00263447,0.850567552,Locus_1214_Transcrip,6,73.78571429,0.005935515,1,,1,0.004517586,0.004531247,0.015811552,0.015980602,51.19047619,0.019534884,0.019793797,-0.933020529,,,253.2142857,0.001729587,1,,2,0.001316408,0.001317565,0.008556653,0.008605838,-0.933020529,Locus_1214_Transcrip,6,73.5,0,0,,0,0,0,0,0,50.33333333,0,0,,,,253.5,0,0,,1,0,0,0.003944773,0.003955184,
Locus_12204_Transcri,22,16.83333333,0.016296322,1,,0,0.00540054,0.005420078,0.00270027,0.002705143,9,0,0,-1.162402043,,,70.16666667,0,0,,0,0,0,0,0,,Locus_12204_Transcri,6,16.83333333,0,0,,0,0,0,0,0,9,0,0,,,,70.16666667,0,0,,0,0,0,0,0,,Locus_12204_Transcri,6,16.83333333,0,0,,0,0,0,0,0,9,0,0,,,,70.16666667,0,0,,0,0,0,0,0,,Locus_12204_Transcri,5,16.83333333,0.028514851,1,,0,0.023762376,0.024146955,0.011881188,0.011976302,9,0,0,-0.816496581,,,70.16666667,0,0,,0,0,0,0,0,,Locus_12204_Transcri,5,16.83333333,0,0,,0,0,0,0,0,9,0,0,,,,70.16666667,0,0,,0,0,0,0,0,
Locus_12245_Transcri,22,350.0724638,0.008619746,11,,0,0.009707328,0.009770697,0.011036676,0.011118687,246.5072464,0,0,0.436596676,,,1113.927536,0.001231325,5,,0,0.000481895,0.00048205,0.000244834,0.000244874,-1.809014277,Locus_12245_Transcri,6,350,0.002502607,2,,5,0.003238095,0.003245106,0.017619048,0.017829301,246.3333333,0.01217862,0.012278583,1.39258911,,,1114,0.000393138,1,,0,0.000299222,0.000299282,0.000149611,0.000149626,-0.933020529,Locus_12245_Transcri,6,350.0952381,0.001250963,1,,0,0.001523395,0.001524944,0.001904244,0.001906665,246.6190476,0,0,0.850567552,,,1113.904762,0.000393172,1,,0,0.000478796,0.000478949,0.000299248,0.000299307,0.850567552,Locus_12245_Transcri,5,350.1666667,0.006853879,5,,5,0.007425036,0.007462034,0.018848168,0.019089047,246.6666667,0.012162162,0.012261854,0.561987125,,,1113.833333,0.001292833,3,,0,0.00107736,0.001078135,0.00053868,0.000538874,-1.048493085,Locus_12245_Transcri,5,350,0.001371429,1,,1,0.001142857,0.001143729,0.003428571,0.003436432,246.3333333,0.00405954,0.004070566,-0.816496581,,,1114,0,0,,0,0,0,0,0,
Locus_12349_Transcri,14,179.5888889,0.014007645,8,,0,0.017071959,0.01726926,0.017102553,0.017300568,102.1111111,0,0,0.824919139,,,636.4111111,0.007411534,15,,0,0.007804755,0.007845649,0.007183138,0.007217757,0.216347322,Locus_12349_Transcri,5,179.6388889,0.002672027,1,,5,0.002226689,0.002230001,0.028946961,0.029520382,102.1111111,0.048966268,0.0506379,-0.816496581,,,636.3611111,0.004525732,6,,4,0.004400017,0.004412975,0.008800035,0.008852069,-0.190922684,Locus_12349_Transcri,5,179.1666667,0,0,,0,0,0,0,0,102,0,0,,,,636.8333333,0.002261188,3,,0,0.002512431,0.002516649,0.003140539,0.003147133,0.69899539,Locus_12349_Transcri,2,179.3888889,0.005574481,1,,5,0.005574481,0.005595301,0.030659647,0.031303943,102.2222222,0.039130435,0.040188185,,,,636.6111111,0.006283271,4,,4,0.006283271,0.006309738,0.009424906,0.009484626,,Locus_12349_Transcri,2,179.2777778,0.005577936,1,,0,0.005577936,0.005598782,0.002788968,0.002794167,102,0,0,,,,636.7222222,0,0,,4,0,0,0.006282174,0.006308633,
Locus_12363_Transcri,4,152.5,0.014307004,4,,0,0.016393443,0.01657526,0.01147541,0.011564106,90.66666667,0,0,1.365215239,,,522.5,0.01461505,14,,0,0.015948963,0.016120986,0.011483254,0.011572071,0.925830395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
